Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,55
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,42,Psychology,351
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,149
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,746
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,305
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,50
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",696
209551,University of Oregon,2024,First major,Bachelors,Bachelor's degree,54,History,55
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,5
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,3
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",0
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",14
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,11
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,23
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,0
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",13
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,19,Family and Consumer Sciences/Human Sciences,4
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,11
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,31
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,12
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,2
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,4
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,29
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,18
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,1
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,24
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,9
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,2
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",2
209551,University of Oregon,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,1
209551,University of Oregon,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,4
209551,University of Oregon,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,83
209551,University of Oregon,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",10
209551,University of Oregon,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",43
209551,University of Oregon,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,12
209551,University of Oregon,2024,First major,Graduate,Master's degree,13,Education,147
209551,University of Oregon,2024,First major,Graduate,Master's degree,14,Engineering,56
209551,University of Oregon,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",20
209551,University of Oregon,2024,First major,Graduate,Master's degree,19,Family and Consumer Sciences/Human Sciences,12
209551,University of Oregon,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,12
209551,University of Oregon,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,12
209551,University of Oregon,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,31
209551,University of Oregon,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,22
209551,University of Oregon,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,28
209551,University of Oregon,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,3
209551,University of Oregon,2024,First major,Graduate,Master's degree,40,Physical Sciences,48
209551,University of Oregon,2024,First major,Graduate,Master's degree,42,Psychology,44
209551,University of Oregon,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,13
209551,University of Oregon,2024,First major,Graduate,Master's degree,45,Social Sciences,26
209551,University of Oregon,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,54
209551,University of Oregon,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,40
209551,University of Oregon,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",195
209551,University of Oregon,2024,First major,Graduate,Master's degree,54,History,5
209551,University of Oregon,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,165
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,7
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",11
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",15
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,2
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,13,Education,1
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",44
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,4
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",2
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,18
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,6
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,24
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,9
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,3
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,14
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,13
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,126
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,47
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,3
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",4
209551,University of Oregon,2024,Second major,Bachelors,Bachelor's degree,54,History,11
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,64
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,183
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",24
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",396
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,10,Communications Technologies/Technicians and Support Services,14
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,415
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,14,Engineering,446
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,15,Engineering/Engineering-related Technologies/Technicians,33
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",42
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,4
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,70
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,278
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,162
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,402
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",1
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,77
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,45
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,42,Psychology,223
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,43,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services",49
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,45
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,549
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,681
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,133
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",1346
123961,University of Southern California,2024,First major,Bachelors,Bachelor's degree,54,History,78
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",2
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",11
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,62
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,335
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,114
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",12
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,13
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,93
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,15
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,19
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,8
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,39,Theology and Religious Vocations,2
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,49
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,12
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,10
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,29
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,41
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,37
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",12
123961,University of Southern California,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,6
123961,University of Southern California,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,10
123961,University of Southern California,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,173
123961,University of Southern California,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",9
123961,University of Southern California,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",669
123961,University of Southern California,2024,First major,Graduate,Master's degree,10,Communications Technologies/Technicians and Support Services,21
123961,University of Southern California,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,1623
123961,University of Southern California,2024,First major,Graduate,Master's degree,13,Education,417
123961,University of Southern California,2024,First major,Graduate,Master's degree,14,Engineering,1132
123961,University of Southern California,2024,First major,Graduate,Master's degree,15,Engineering/Engineering-related Technologies/Technicians,81
123961,University of Southern California,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",13
123961,University of Southern California,2024,First major,Graduate,Master's degree,19,Family and Consumer Sciences/Human Sciences,5
123961,University of Southern California,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,416
123961,University of Southern California,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,14
123961,University of Southern California,2024,First major,Graduate,Master's degree,25,Library Science,25
123961,University of Southern California,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,144
123961,University of Southern California,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,150
123961,University of Southern California,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,404
123961,University of Southern California,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,2
123961,University of Southern California,2024,First major,Graduate,Master's degree,40,Physical Sciences,15
123961,University of Southern California,2024,First major,Graduate,Master's degree,42,Psychology,122
123961,University of Southern California,2024,First major,Graduate,Master's degree,43,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services",75
123961,University of Southern California,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,767
123961,University of Southern California,2024,First major,Graduate,Master's degree,45,Social Sciences,221
123961,University of Southern California,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,364
123961,University of Southern California,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,955
123961,University of Southern California,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",1699
123961,University of Southern California,2024,First major,Graduate,Master's degree,54,History,8
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,04,Architecture and Related Services,3
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,14,Engineering,2
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,44,Public Administration and Social Service Professions,87
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,51,Health Professions and Related Programs,4
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,220
123961,University of Southern California,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,746
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,7
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",5
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",22
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,18
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",19
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,4
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,2
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,10
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,13
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,10
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,1
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,15
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,54
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,25
123961,University of Southern California,2024,Second major,Bachelors,Bachelor's degree,54,History,7
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,0
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,217
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,149
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",173
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",337
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,1061
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,13,Education,213
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,14,Engineering,879
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",141
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,0
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,104
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,127
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",1
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,25,Library Science,0
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,965
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,321
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,291
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",0
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,75
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,266
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,42,Psychology,462
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,43,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services",0
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,44
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,883
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,327
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,624
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",688
236948,University of Washington-Seattle Campus,2024,First major,Bachelors,Bachelor's degree,54,History,112
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,0
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,19
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,1
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",9
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",9
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,72
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,38
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,118
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,15,Engineering/Engineering-related Technologies/Technicians,16
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",13
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,19,Family and Consumer Sciences/Human Sciences,2
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,22,Legal Professions and Studies,2
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,10
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,140
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,29
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,11
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,2
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,84
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,14
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,9
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,23
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,16
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,46
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",8
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,3
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,6
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,50
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,194
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",29
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",122
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,723
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,13,Education,314
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,14,Engineering,629
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,15,Engineering/Engineering-related Technologies/Technicians,9
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",22
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,19,Family and Consumer Sciences/Human Sciences,0
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,105
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,17
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,25,Library Science,134
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,121
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,180
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,133
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",0
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,8
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,40,Physical Sciences,99
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,41,Science Technologies/Technicians,34
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,42,Psychology,32
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,211
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,45,Social Sciences,43
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,32
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,800
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",626
236948,University of Washington-Seattle Campus,2024,First major,Graduate,Master's degree,54,History,7
236948,University of Washington-Seattle Campus,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,13,Education,34
236948,University of Washington-Seattle Campus,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - other,51,Health Professions and Related Programs,156
236948,University of Washington-Seattle Campus,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,170
236948,University of Washington-Seattle Campus,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,434
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,7
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",26
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",15
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,135
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,13,Education,12
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",55
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,19
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,16
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",1
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,28
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,28
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,27
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,14
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,56
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,71
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,4
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,175
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,11
